Type_Source,Administration,عدد المناصب,Corps,Grade,Nom du poste,تاريخ النشر,آخر أجل لإيداع الترشيحات,تاريخ الإمتحان,Année
Établissement,Groupement Sanitaire Territorial de la Région Tanger – Tétouan – Al Hoceima,40,Infirmiers et techniciens de santé,Infirmier de premier grade,Non spécifié,2023-05-11,2023-05-26,2023-06-03,2023
Établissement,Groupement Sanitaire Territorial de la Région Tanger – Tétouan – Al Hoceima,26,Infirmiers et techniciens de santé,Technicien de santé de premier grade,Non spécifié,2023-05-11,2023-05-26,2023-06-03,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Développeur web et mobile,2023-05-12,2023-05-26,,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Développeur web et mobile Android,2023-05-12,2023-05-26,,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Développeur mobile IOS,2023-05-12,2023-05-26,,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Chef de projet SI,2023-05-12,2023-05-26,,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Chargé de communication institutionnelle arabophone,2023-05-12,2023-05-29,2023-07-15,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Chargé de communication francophone,2023-05-12,2023-05-29,2023-07-15,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Attaché de direction,2023-05-12,2023-05-29,2023-07-15,2023
Établissement,Office National des chemins de fer,1,Non spécifié,Non spécifié,Chef de Projet en SI de Gestion,2023-05-12,2023-05-26,,2023
Établissement,Office National des chemins de fer,1,Non spécifié,Non spécifié,Ingénieur Sécurité SI,2023-05-12,2023-05-26,,2023
Établissement,Office National des chemins de fer,1,Non spécifié,Non spécifié,Chargé de Projet Junior en SI de Gestion,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),2,Non spécifié,Non spécifié,Technicien Spécialisé en Comptabilité,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Cadre en Gestion Comptable et/ou Financière,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),9,Non spécifié,Non spécifié,Chargé de la gestion des services,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Chargé du Reporting Transport et logistique,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),3,Non spécifié,Non spécifié,GESTIONNAIRE TRANSPORT ET LOGISTIQUE,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Technicien Spécialisé en Bâtiment,2023-05-12,2023-05-26,,2023
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Technicien Spécialisé en Génie Mécanique,2023-05-12,2023-05-26,,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,3,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Université Cadi Ayyad,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2023-05-15,2023-05-30,2023-06-16,2023
Établissement,Agence Régionale d'exécution des projets région de Béni Mellal Khénifra,1,Non spécifié,Non spécifié,Cadre en logistique,2023-05-15,2023-06-05,,2023
Établissement,Agence Régionale d'exécution des projets région de Béni Mellal Khénifra,5,Non spécifié,Non spécifié,Ingénieur d''Etat/cadre Contractuel,2023-05-16,2023-06-05,,2023
Établissement,Université Hassan II - Casablanca,62,Non spécifié,Non spécifié,Recrutement des profeseurs assistants,2023-05-16,2023-06-05,2023-06-20,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade au profit de la Présidence de L’Université Mohammed Premier Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade au profit de la Présidence de L’Université Mohammed Premier Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade a la Présidence de L’Université Mohammed Premier Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade a la Présidence de L’Université Mohammed Premier Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Administrateur de deuxième grade Au profit de la Faculté Pluridisciplinaire Nador.,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,2,Non spécifié,Non spécifié,Administrateur de troisième grade Au profit de la Faculté Pluridisciplinaire Nador.,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Administrateur de troisième grade au profit de L’Ecole Nationale des Sciences Appliquées Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Ingénieur d’état premier grade au profit de L’Ecole Nationale des Sciences Appliquées Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade a la faculté des Sciences Juridiques Economiques et Sociales Oujda.,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Ingénieur d’état premier grade a la faculté des Sciences Juridiques Economiques et Sociales Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Administrateur de deuxième grade au profit de la Faculté des Lettres et des Sciences Humaines Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Administrateur de troisième grade au profit de la Faculté des Lettres et des Sciences Humaines Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,2,Non spécifié,Non spécifié,Administrateur de deuxième grade au profit de L’Ecole Supérieure de Technologie Nador,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Mohammed Premier - Oujda,1,Non spécifié,Non spécifié,Technicien de troisième grade au profit de la faculté des Sciences Oujda,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Technicien 3ème grade à la FMP LAAYOUNE spécialité Développement informatique,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Ingénieur 1er grade à la FMP LAAYOUNE spécialité Informatique,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Administrateur 2ème grade à L’ESEF Agadir spécialité التنمية المعلوماتية,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Administrateur 2ème grade à L’ESEF Agadir spécialité المالية والمحاسبة,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Administrateur 2ème grade à L’ESEF Agadir spécialité Communication,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Technicien 3ème grade à L’ESEF Agadir spécialité التنمية المعلوماتية,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Technicien 3ème grade à L’ESEF Agadir spécialité تقنيات كتابة الإدارة,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Ingénieur 1er grade à la FMP Agadir spécialité Informatique,2023-05-16,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Technicien 3ème grade à la FMP Agadir spécialité Biomédical,2023-05-17,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Technicien 3ème grade à la FMP Agadir spécialité Secrétariat de direction,2023-05-17,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Administrateur 3ème grade à la FMP Agadir spécialité Biologie,2023-05-17,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Administrateur 3ème grade à la FMP Agadir spécialité Economie,2023-05-17,2023-06-01,2023-06-11,2023
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Administrateur 2ème grade la FMP Agadir spécialité Gestion financière et comptable,2023-05-17,2023-06-01,2023-06-11,2023
Établissement,PortNet S.A,3,Non spécifié,Non spécifié,Ingénieur Etude et Développement,2023-05-17,2023-06-04,,2023
Établissement,Société Nationale de Radiodiffusion,1,Non spécifié,Non spécifié,Chargé de communication et marketing,2023-05-17,2023-06-01,2023-07-22,2023
Établissement,Tamwilcom,1,Non spécifié,Non spécifié,Ingénieur DATA,2023-05-17,2023-06-01,,2023
Établissement,Tamwilcom,1,Non spécifié,Non spécifié,Chef de Projet ERP et Intégration,2023-05-17,2023-06-01,,2023
Établissement,Office National De L'Electricité Et De L'Eau Potable -Branche Eau-,1,Non spécifié,Non spécifié,Ingénieur Mécanique,2023-05-17,2023-06-09,2023-08-05,2023
Établissement,Office National De L'Electricité Et De L'Eau Potable -Branche Eau-,4,Non spécifié,Non spécifié,Technicien de Maintenence (Mécanique),2023-05-17,2023-06-09,2023-08-05,2023
Établissement,Caisse de Compensation,1,Non spécifié,Non spécifié,Aide gestion d''archive,2023-05-17,2023-06-09,,2023
Établissement,Université Hassan II - Casablanca,1,Non spécifié,Non spécifié,Recrutement de profeseur assistant,2023-05-17,2023-06-04,2023-07-05,2023
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,2,Non spécifié,Non spécifié,Ingénieur en Développement Full Stack (RH 147/2023),2023-05-17,2023-06-05,,2023
Établissement,Université Ibn Tofail - Kénitra,6,Administrateurs,Administrateur 2ème grade,Non spécifié,2023-05-18,2023-06-02,2023-06-11,2023
Établissement,Université Ibn Tofail - Kénitra,12,Techniciens,Technicien de 3ème grade,Non spécifié,2023-05-18,2023-06-02,2023-06-11,2023
Établissement,Tamwilcom,1,Non spécifié,Non spécifié,Chargé (e) des Risques Opérationnels et du Contrôle Permanent,2023-05-18,2023-06-02,,2023
Établissement,Tamwilcom,1,Non spécifié,Non spécifié,Chargé (e) des Tests Informatiques,2023-05-18,2023-06-02,,2023
Établissement,Maghreb Arabe Presse,1,Non spécifié,Non spécifié,Chargé de l’Ingénierie de formation - Par contrat (Poste basé à Rabat),2023-05-18,2023-06-16,,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’ENCG DAKHLA spécialité Gestion-Intelligence économique,2023-05-18,2023-06-05,2023-06-20,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’ENSA AGADIR spécialité Génie civil,2023-05-18,2023-06-05,2023-06-20,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’EST AGADIR spécialité Informatique,2023-05-18,2023-06-05,2023-06-20,2023
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’EST AGADIR spécialité Agroalimentaire,2023-05-18,2023-06-05,2023-06-20,2023
